age,sex,children,wage
44,1,1,15073.872940386205
20,1,1,13023.22942550397
27,1,0,11207.91795406912
25,0,1,11027.659285235679
29,1,0,12390.627529139798
24,1,0,12413.512024218642
22,0,0,8139.400078530623
42,0,1,12614.648400162449
32,1,1,14135.530479629217
20,1,0,10117.025927412391
51,1,1,18583.420496538958
38,1,1,17279.793930536904
31,0,0,8319.891505173004
28,1,0,10725.018830671062
34,1,1,16843.63217524245
17,1,0,9230.466635969357
30,1,0,11178.938787902965
30,1,0,10871.171734180356
33,0,1,12470.815500795572
15,1,0,10820.790327484885
38,1,1,16027.498216043283
48,1,1,16981.2724484619
37,0,0,9889.526370764219
57,0,1,14203.513727547468
26,1,1,14458.621667091245
31,0,1,13491.422588008782
25,0,1,12870.478791856296
40,0,0,8885.784886288786
28,0,1,9881.895477986087
29,1,0,12192.514295297211
33,0,1,11332.665126952694
24,0,0,6847.27678772645
36,1,1,14140.524801210759
23,1,0,11173.080007986871
28,1,1,14518.229172464838
35,0,1,12373.109424683322
11,1,0,10995.417404946951
40,1,1,17015.123366121745
28,1,1,13998.689277132988
36,1,0,14214.224318856981
16,1,0,10406.017564037136
31,1,1,14734.149414031046
25,0,0,7508.746195783067
19,1,0,10946.945055577384
22,0,0,7449.443355691117
30,1,1,13865.102725675864
21,0,1,9352.27230899836
20,0,0,6750.996342788412
21,0,0,9863.327517603317
36,0,1,10112.56688445972
37,0,0,8933.371118903053
8,1,0,10419.757614984674
32,1,1,13760.67062720539
24,1,0,10342.038929030037
40,0,1,11278.209374665696
56,0,0,11826.442379972814
35,1,0,11849.524181629351
31,1,0,10747.73729060219
34,1,1,13872.958171639833
27,1,0,11497.632671472058
8,1,1,12665.41194454232
28,0,1,9361.522068464199
31,0,0,8795.759932466712
45,0,1,13382.360924159138
39,1,0,12451.21907912526
35,1,0,12705.177453228032
16,0,1,10056.10766572409
31,1,0,13416.794243961336
34,0,1,10626.352789741184
42,1,0,12899.398109986692
33,1,0,12243.869435850038
20,1,0,9998.635968447164
11,0,0,8271.341929333988
34,0,0,10100.220669279088
11,0,1,9067.885026798409
22,0,0,7770.90548224634
39,0,1,11332.962270343542
42,1,1,15197.810079858316
15,1,1,14175.497516641222
23,0,1,10123.950947581574
27,0,1,9934.180684365685
32,0,1,12217.281122456992
8,0,0,7285.350936227219
23,1,1,14413.757109786482
24,1,0,10737.88164297759
27,1,0,12560.07973962171
41,0,1,12568.368319142755
30,0,1,11333.430521717917
36,0,1,12487.76336603759
31,0,1,12162.63510553055
38,1,0,10732.825130085099
34,1,1,15905.936310029992
9,0,0,5285.663951592822
14,1,0,8131.437980667486
24,1,1,13002.773509908035
40,0,0,10748.72104552579
21,0,1,10559.144896218173
21,1,1,14239.825247250139
40,0,1,12634.379813490898
33,0,1,12285.997700157935
25,1,0,10773.475682985178
40,1,1,14455.766926767341
13,0,1,9019.071255506913
35,1,0,12594.716252181686
36,1,0,12335.1257345258
25,0,0,7124.571997260047
22,0,0,7814.60341638499
39,1,1,16665.303400655594
42,1,0,14806.18814287726
19,0,1,9315.515485941558
16,0,0,5898.980422052568
13,0,0,5500.837348785068
35,0,1,10486.312197285431
17,0,1,8764.923147700538
19,1,0,11707.46597558926
24,0,0,8199.76465665952
39,1,0,11019.53038227307
40,1,0,13810.409506667336
40,1,0,14188.415572603997
36,0,1,12545.982238004295
46,0,0,9088.316594141917
13,1,0,8133.952410865655
35,0,1,10586.954008616394
9,0,0,6641.868371140388
47,0,1,12799.781091199622
34,1,0,12181.629377305113
45,0,0,9374.466925628429
39,1,0,12792.778521034852
34,0,1,10693.511064325055
36,0,1,11158.959807457133
22,1,0,11317.382649772862
30,0,1,9692.316137775138
29,0,0,9932.934381377587
15,0,0,5959.166593639088
38,1,1,17524.515147356626
43,1,0,14074.761486808618
38,1,0,13310.375872429322
34,1,0,14310.890362486389
31,0,0,8889.568690679382
10,1,1,13209.720579870236
16,0,1,8537.558686750046
21,0,0,7323.8168989128135
19,1,0,11991.598962027834
32,0,1,12185.749907938984
18,1,0,11624.370033306019
15,0,1,9984.15196955208
41,0,0,8496.86160297077
42,1,1,15382.638085629062
32,0,0,8221.851039362686
11,0,1,7520.200859842577
39,0,0,9136.178507484463
43,1,1,16180.203817433936
39,0,1,12334.138281372743
31,1,1,12863.206526957414
14,1,1,13067.273301942274
31,0,0,8172.970359908867
28,1,0,11642.920948213921
36,1,0,13351.373506822614
15,1,0,10951.355572714147
35,0,1,11761.290024251224
33,1,0,12648.892770579394
22,0,0,8386.17443834176
25,0,0,8313.682732364123
22,0,0,7588.32511021069
38,0,1,11951.277519603027
19,1,1,14095.042246716215
13,0,1,10031.313809226805
29,0,0,6701.861950122837
14,0,0,6953.8554471221
31,1,0,11397.318051529372
18,0,0,7996.083182437946
36,0,1,11718.542397910895
21,1,0,11027.952529779166
22,1,0,13957.925517524676
38,0,1,12743.877511981462
13,1,0,10827.54104924916
9,0,0,6372.235760602533
31,0,1,10126.075655967034
16,0,1,9772.61726250944
27,0,1,10196.708064977907
30,0,0,7836.889827318779
36,1,1,15471.82518034337
38,1,0,11300.447985244073
29,1,1,16216.247283616614
37,1,1,14275.803172922428
15,0,0,5860.446994581211
50,0,0,9020.206169330631
19,0,0,6310.171148564461
31,0,0,7453.670677125083
20,0,0,8324.503611168988
34,0,0,9452.117379769845
41,0,1,12228.717783834554
36,1,0,12592.805969616104
26,1,0,11338.12035615888
37,0,1,13230.54735812886
32,1,1,14907.482569429612
46,0,1,13405.637295056691
24,0,0,7119.843728787133
30,0,0,8884.42891798196
32,0,1,12377.63791532412
36,0,0,8417.908443107015
25,1,0,12970.768922666359
30,1,0,11064.892494952797
24,0,1,10964.249715291344
14,1,0,9363.45172183134
34,1,1,15463.513386798128
19,1,0,9552.605922709854
16,0,0,7205.017471109903
42,1,1,17760.203449038418
37,0,1,11786.53961348136
29,0,1,9476.601241871564
25,0,1,10584.753746116905
22,0,0,8765.769111451926
27,0,0,6525.845009992426
37,0,0,10304.081987561878
35,0,1,10506.320335121676
41,0,1,12538.623717850158
27,1,1,12158.055403736276
24,0,1,11595.05302331123
36,0,0,9341.120688913483
9,0,0,3724.1108856692467
26,0,0,8296.146073243974
35,0,0,9867.123346138213
24,0,0,7511.904509454089
27,1,1,13816.81354087602
35,1,0,12849.525558616131
12,0,0,5093.922152571726
25,1,0,10791.798318747455
31,1,1,16827.847462592774
25,1,1,14259.759372796138
42,1,1,17968.65481468483
32,1,0,12550.582782055237
36,1,1,16159.261801992863
37,0,0,9829.06365438217
54,1,1,18268.441758576082
27,0,0,7625.235362489763
5,0,0,4767.186850501378
31,1,0,10000.237321379282
30,1,1,15290.135626148838
38,1,0,13554.240997310697
12,0,0,4588.354097414058
28,0,1,8629.295179460802
23,1,0,10931.445170173065
26,0,1,11137.254629404535
32,1,0,12119.21397925024
41,0,0,9818.808695285143
18,1,1,12508.813695458743
36,0,1,13500.189042096392
52,1,1,17637.74129727272
38,1,1,16855.08914723789
25,0,0,6913.399928246526
18,0,1,10448.115661931213
26,1,0,11304.467329731018
18,1,1,11648.682260630561
32,1,1,15999.384581628481
49,1,0,13238.06509027786
42,1,1,16932.872621158895
15,0,0,6492.055936809381
15,1,0,8728.642471319641
24,1,1,12848.63850652374
29,0,0,9725.69087078936
41,1,1,16397.1919842708
12,1,0,8441.579090645033
15,0,0,6488.444097723803
26,0,0,7091.392507033777
22,0,0,7686.711205852129
39,0,0,9183.193540185095
12,1,0,9549.0233226842
28,1,0,12016.281846290345
21,0,0,8597.177271724235
23,1,0,11154.259857654517
30,0,1,10468.414983883507
33,1,1,14223.655727778096
35,1,0,11937.583991752392
26,0,0,6318.280583409297
27,1,0,9670.320268605978
41,1,0,12975.351766387172
33,0,1,12537.136094751833
19,1,1,15265.830614929466
33,0,0,8008.118637359043
48,0,0,10907.322866759554
45,1,0,13487.991020336547
29,1,1,14572.059646206648
40,0,1,13308.022927428394
28,0,0,8004.522857251118
7,1,0,8645.294271174636
11,1,0,9038.673959658487
22,1,1,13391.43598196452
35,1,0,11221.742170844627
43,0,1,12930.542034910879
33,1,0,12555.330642382964
25,0,1,11402.762068246999
56,0,1,13331.19503314756
22,1,0,10696.519715292492
23,0,1,8927.354689624173
39,1,1,14433.595509779414
25,0,0,7618.488414896187
37,1,1,15848.474598546689
28,1,0,11550.593217418054
14,0,1,8037.723593163596
2,0,0,5892.090373279617
28,1,1,14069.374594165623
16,1,0,11252.838945972497
20,0,0,7476.073394679063
44,0,1,12456.63263501255
44,1,1,18209.82319323632
17,0,0,5709.612550711243
41,0,1,13894.578303501465
35,1,1,13983.053570532282
36,0,1,11397.570156328919
37,1,1,16914.555942740102
15,1,1,13087.241832676955
23,0,0,8886.145028089526
35,1,1,16658.842349208935
28,0,0,8232.995262312445
15,1,0,10436.86019138206
23,1,1,14553.911685974392
20,1,0,11370.144099349653
23,1,0,10917.620086344112
23,1,1,13556.745653656099
27,0,0,8131.170881859749
33,1,0,12508.035730333117
37,1,1,14952.880937947019
36,1,0,12001.032216740132
20,0,0,7200.1074375736425
26,1,0,12422.273952838643
25,0,1,11334.93811581778
23,1,0,11173.507512413027
20,0,0,8946.234161780043
38,1,0,12220.019571125626
29,1,0,13147.887948839185
38,1,1,15803.378565633071
45,0,0,12212.995837758766
23,1,0,12035.775641135435
35,0,1,11070.347808817329
40,0,0,9393.44120444287
27,0,0,10034.993082274083
33,1,0,11573.342429054557
35,1,0,14223.652657199902
40,0,1,12166.006472750803
37,1,0,13081.658925343767
36,1,0,13285.694267773839
18,1,1,14541.255535159073
37,0,1,12128.662095882431
45,1,1,17530.15290447377
33,0,0,8482.974147838098
34,0,0,8898.486236947048
30,0,0,7634.133987637445
40,0,1,12663.82484587347
31,1,0,13123.330071851178
29,1,0,11469.114279958681
42,1,1,17125.83594781799
24,1,0,12347.578895261433
36,1,1,14839.922881075441
24,1,0,11488.56899459554
25,0,0,8019.036513960063
26,0,0,7497.759223226718
11,0,0,5999.727180028385
29,1,1,15489.592225332404
35,1,0,12484.440071625932
39,0,0,10670.426612899399
5,0,0,7222.250591285974
28,1,1,13684.69801600166
13,1,0,9751.831125191607
36,1,0,13275.120359102862
41,0,1,14533.061291225895
35,1,1,16998.561389815477
32,1,0,11828.218929142484
27,1,0,10068.734912489612
36,0,1,11602.880264869797
42,1,1,17351.656883181884
36,0,1,10758.80596659347
12,0,1,9474.581247738479
37,0,0,8423.18901279455
15,1,1,13917.615238837025
0,0,0,4141.042904441105
20,1,1,13080.138888098849
27,1,1,13774.260137302721
35,0,0,8397.694816133428
18,1,0,8988.745862317159
22,1,0,9649.23333064477
31,1,0,12381.966397105794
16,1,1,13580.697849202921
16,0,1,10195.155419004484
28,1,1,13022.066405550864
7,0,1,6418.784833451596
16,0,1,8236.827568839182
27,0,0,6809.525777845493
31,0,0,9207.708691011865
38,0,1,10766.297344655843
25,0,1,9483.522611318891
34,0,1,13517.54741986774
40,1,0,15855.55663467607
23,1,1,12150.822075767315
50,1,0,14339.063570130063
40,1,0,11527.134170084862
33,1,0,11738.038746112545
38,0,0,9660.776541047668
36,0,0,10167.42824846377
16,1,0,10511.919145616714
12,0,1,9737.876935253125
36,1,0,13028.970614404643
13,1,0,9986.835224726261
23,0,1,10700.162105453033
31,0,1,11616.72052700362
44,1,1,17050.596492287386
27,1,0,10991.231160436706
37,0,1,13169.271679583968
25,0,0,7922.1213757737505
18,0,0,7977.540176698299
35,0,1,12223.393777983883
32,0,0,9012.423240318329
39,1,0,13691.020305175984
38,0,1,12317.977588753634
28,1,1,13407.773405947715
30,1,0,12088.047592712972
44,0,0,11925.451608913492
45,1,1,17278.0965537241
34,0,1,12789.549969049587
42,1,0,12467.783385327028
20,1,0,8688.059431621132
33,1,1,17334.82120950717
49,0,1,13533.763914174535
25,1,0,12996.98373430675
32,1,1,14315.80938062603
24,0,0,7549.616296718359
34,1,1,13229.855111151977
23,0,0,8570.612161401783
40,1,0,14197.287777134221
40,0,0,9390.708694497825
23,0,0,7658.095441418878
45,0,0,9498.545643114601
35,0,0,9521.353559939444
36,1,1,15866.880057301814
23,1,1,14450.381320282613
36,0,0,10076.921061544333
24,0,0,7303.908814192762
29,1,1,14688.022035054404
9,0,0,5879.0437019703795
26,1,0,12725.290999394358
19,1,1,14328.503083784568
23,0,0,7269.301359015394
33,0,1,11463.161385080692
42,1,0,12810.308916424787
36,1,1,14909.371878801065
40,0,0,10900.171920696224
34,1,1,15352.854196926215
27,0,0,6361.423148525429
27,1,0,9990.7459537289
16,1,0,10233.983838772987
23,1,0,11722.400399602171
35,0,1,11344.048395636144
27,1,0,10590.496867213673
33,0,0,8628.109986935542
22,0,1,9550.023018659003
21,1,1,13378.200549687925
32,1,0,12305.122955407604
20,1,0,11603.090096626005
21,0,0,6908.052377826786
29,1,0,10698.998671540427
35,0,1,11841.173162956562
24,0,0,7042.458406205254
20,0,0,7045.049795983627
26,0,1,11813.827661173655
23,0,0,7781.6665413415285
40,0,1,13216.621978886991
33,0,0,8600.50366977165
11,0,1,8864.733138312717
27,1,1,15700.900452033766
35,1,0,12111.060967220108
36,1,0,13409.632161371563
31,0,1,10499.197850462027
41,1,1,15723.947554132834
36,1,0,12337.83293518773
32,0,0,8716.11260372384
53,0,1,14882.639747281273
23,0,1,9303.45773878461
32,1,0,12824.312841650366
29,0,0,7255.014561849356
37,1,1,15004.075579382132
35,1,1,16186.416426033404
22,0,0,7676.034932318303
38,1,0,11552.137089175589
34,0,0,10155.422437383839
35,0,0,9865.496022815814
16,0,0,6743.611777938897
22,0,1,10632.48318774744
39,1,0,13334.602292231277
8,0,0,6341.697059786239
21,0,0,6680.306946878392
32,1,1,14538.201604622585
43,0,0,8772.023227279378
31,0,0,8194.341876454058
31,0,0,8099.532456709699
31,1,1,15607.251739830132
33,1,0,13274.226162832714
34,1,0,12520.722866364918
36,1,1,15033.508836889256
16,0,0,7560.4780279570405
32,1,0,11402.398348621073
16,0,0,7752.432786948904
20,0,1,9940.970543559411
24,0,1,9256.170716141969
34,1,1,16046.881164383078
34,1,0,13569.53249919389
34,1,0,12441.327556124179
34,1,0,12383.83806746571
33,0,0,11098.525656046031
34,0,0,9924.94051640881
18,0,0,5864.409088265251
31,0,1,12079.410029474468
34,1,1,15957.593309649435
30,0,1,11025.631470740245
33,0,1,11870.199509001632
16,1,0,10561.399394545504
46,0,1,12665.177367897233
58,1,0,14380.139191930399
27,0,1,9982.02747029228
29,1,1,14812.713626800196
29,0,0,9219.215206525432
33,0,1,12060.57514268072
42,1,0,13309.233479267896
39,1,0,12137.669412297193
33,1,1,15682.386072973983
44,0,1,12589.119142598274
8,0,0,5800.482639088451
18,1,1,13115.996884835959
32,0,1,12184.916578919157
27,1,1,15111.864324530135
23,1,0,11856.063695328778
34,1,1,14434.373531364712
16,1,0,8133.327340028567
38,1,0,13755.164630490757
23,1,1,14748.576925542455
21,1,0,11903.633957139537
22,0,1,11208.186606259771
28,1,0,11968.292384388711
5,0,0,5993.6097911617035
29,0,0,7038.795639115642
38,0,0,9748.228736657511
22,0,0,7417.989230307624
30,1,1,14760.496936982341
22,0,1,10047.111093629308
35,1,0,13143.099691568048
45,0,0,10026.963303047261
37,1,0,12182.331449271653
14,1,0,9008.984494207694
44,0,0,10806.121536576575
32,1,0,12377.56654769826
47,0,1,14796.872008324075
28,0,1,10511.686047736175
37,0,1,10045.87267104298
39,1,0,12738.272796865087
36,0,0,8480.443687198354
30,0,0,9971.398846726479
33,1,1,14771.918486521146
13,1,1,11967.262331614915
27,1,1,15410.192081729012
38,0,1,11753.107366402039
10,1,0,10575.880099103488
32,0,0,9219.846315424325
36,1,1,17279.463348774494
20,0,0,6762.156788147992
32,0,1,10979.436224967398
6,0,0,5746.553227464885
19,1,0,8970.719262928125
31,1,1,13191.959104030382
30,0,0,8505.217451781447
30,1,1,11966.841270219564
39,1,1,15364.83520234788
27,0,0,9583.84395590338
20,1,0,13033.41373440921
33,0,0,7430.292704328458
16,1,0,10665.588494624222
54,1,1,18768.648373833734
17,0,0,8404.933602857387
18,0,0,7185.664586207398
30,1,1,14562.10598724533
39,0,0,9247.979716891112
36,1,1,16482.82310423737
35,0,1,13744.276696914656
46,0,0,9633.060145692743
39,1,0,11751.41235844936
43,1,0,12836.61674484928
29,0,1,11488.863461085535
25,1,0,12444.590923828306
37,1,1,14922.09600880408
34,1,1,15184.421730001359
17,1,0,10407.62828985861
32,0,0,8622.183482536853
25,0,1,9077.450957927265
32,1,0,10661.992701984713
37,0,0,9297.60922156968
30,1,0,11938.335583330052
42,1,1,15859.57961856409
35,0,1,11726.473091492267
28,1,0,12328.124274548396
31,1,0,11928.535179892358
25,1,0,9953.688454837951
37,0,1,11293.3067029594
33,0,1,9857.295833445587
24,0,1,9629.685595840256
14,0,1,9290.44723336512
26,1,1,15308.929714448166
41,1,0,13327.40920826604
37,0,1,12577.628971316892
31,0,1,11210.194288601671
20,1,0,11389.87779514956
21,1,1,14962.014817063297
24,0,0,6373.5910506931505
22,0,0,5937.855944826724
20,0,1,9502.093144582877
43,0,1,11860.073519264397
29,0,0,6080.432558056034
29,1,0,11542.234242600189
36,1,0,13535.337175831923
18,0,0,7338.192434715553
38,1,0,13727.980803401928
16,1,0,11558.993168226452
11,0,0,5062.732422087625
37,1,0,13163.446235892587
29,0,1,9697.05880818725
19,1,1,12597.536706559544
11,0,0,8786.377806789267
33,0,1,13766.066400133317
11,0,1,8903.028488467315
16,0,1,10440.891688365158
37,0,1,10368.808988657827
23,1,0,13133.695907758829
32,1,1,15693.821449719708
27,1,1,13224.530691833994
47,1,1,16093.567870093817
39,0,0,8684.140630175483
42,1,1,15188.63127174641
36,0,0,10545.011351434052
38,1,1,17201.0985762259
26,1,1,14581.158005395988
24,0,0,8158.979830639261
19,0,0,5870.985874513811
39,1,1,16793.42673172722
39,1,1,15688.269306542174
8,1,0,8088.651619751763
25,0,0,7079.363737024975
30,0,0,8801.281830357388
11,1,0,10043.359657478914
33,1,1,15839.805780338906
25,1,1,13319.476487060523
22,1,0,10601.084000621053
31,0,1,10951.023686621282
27,1,1,13564.686466654039
24,0,1,10002.41281331819
50,0,1,11460.939150581196
6,1,0,7587.8555204165
30,0,1,12289.357939255633
19,0,1,11597.684711631337
30,0,1,12307.060348568482
31,0,0,8199.958547743474
13,0,0,6412.956280912355
35,0,1,12214.5325963479
20,1,1,12955.73653508187
22,0,1,9503.160366101618
27,1,0,11720.015677959
29,0,1,11941.604503516732
27,0,0,7859.127276421415
40,0,1,12441.377379827018
47,1,1,17428.115415113647
32,0,1,11975.561401362193
31,0,1,10393.784125862749
30,1,0,13264.210939614744
33,1,1,17078.156694434976
32,1,1,15111.048224790333
26,0,1,10601.305794444717
18,0,1,10357.512000004737
36,0,0,8381.422147252295
39,1,1,14522.395524524993
39,0,1,11419.070726441281
26,0,0,7261.303989285241
24,1,0,14742.319356962751
36,1,0,12776.746406915074
32,1,0,12284.137586093902
17,1,0,9696.727487240356
36,1,0,12755.265768013029
26,0,0,8024.409278120571
23,0,0,6388.8308933068665
30,0,0,7506.3447283775295
46,1,0,13686.624807473301
30,1,0,12762.30814727798
52,0,1,12496.897320727056
34,1,0,12435.199850672221
41,0,0,11190.717479654482
31,1,1,15846.256173504948
27,1,1,14425.544487818446
32,0,0,8505.519382298982
20,1,0,11207.494471527032
24,0,0,7558.83982674891
40,1,0,14002.983979901597
29,0,1,10749.36954239822
36,1,0,14380.761583459625
26,0,1,12309.597270770802
30,0,0,8679.035238853596
20,0,1,10760.497329540889
35,0,1,11372.380862277572
17,0,0,5728.232305884939
33,0,0,7144.494624529746
36,0,0,9768.85981015613
25,0,1,10826.569047602921
21,0,0,8949.034524575265
14,0,1,8973.558083600763
30,1,0,12741.041994338768
21,0,0,5514.288759831339
52,0,0,10181.276677011409
33,1,0,11845.375903405567
22,1,0,10966.976316503593
45,0,0,10878.501882462575
35,1,0,10683.761767585078
21,1,0,9425.907742555088
17,0,1,9849.910243635279
27,0,1,12098.918830512643
38,0,1,12394.83287629827
19,0,1,9786.328258697382
23,0,0,7083.968782756248
36,0,0,8654.610624028532
39,1,1,17804.930915335695
26,1,0,10811.38210091614
29,0,0,9335.696424456437
17,0,1,11344.512654753493
16,1,0,8701.446351682693
31,1,0,11017.381039655169
11,1,1,11144.794597523423
39,0,1,11552.540351644177
46,1,1,17824.995456563287
30,1,0,11781.144011934712
24,0,1,11790.083320809865
41,1,0,12155.817478572762
41,1,1,15549.956733112696
25,0,1,8496.95916927229
54,1,1,18869.528392462136
22,1,0,10531.925652315527
26,1,0,11081.901889434504
48,0,0,10748.241578626408
28,0,0,8562.096150441226
19,1,1,13604.734175015848
50,0,1,15277.71621727883
34,1,0,14413.382568971821
25,1,0,12561.15855045569
29,1,0,11952.631581843407
38,1,1,16169.186851140206
26,1,0,9580.116893755112
21,1,0,12634.245407529514
21,1,0,11873.009446674861
42,0,1,11963.79158429115
39,1,1,16934.119209343346
17,1,0,10585.44150731515
21,0,1,10689.862267385559
19,1,0,11758.448778820803
23,1,0,9889.658543340003
22,1,0,12963.80463792165
27,1,1,13348.553864350171
34,1,0,11866.36408341903
32,1,1,13843.183793131373
27,1,0,10886.952486202334
39,1,1,16538.872136408456
14,1,0,9015.214857724954
40,1,1,15352.913447986957
47,1,1,17015.939684158413
33,1,1,15159.364139138146
38,0,0,9398.932133174418
32,1,0,12283.85916944419
12,1,0,9636.996708477016
